"","Dist","Prop","PMean","PMedian","Pdiff","GMean","GMedian","Gdiff","n"
"1","Cayley",0,0.155617676170647,0.242611923698921,-0.086994247528274,0.173307848494608,0.201631869364365,-0.028324020869757,10
"2","Cayley",0,0.569108221609855,0.609318979137899,-0.040210757528044,0.540705502553909,0.575337236257522,-0.0346317337036129,10
"3","Cayley",0,0.434239207424879,0.337367471891548,0.096871735533331,0.422073292468665,0.351860777703305,0.07021251476536,10
"4","Cayley",0.1,0.542878456233667,0.596951125249813,-0.0540726690161459,0.571706780581777,0.544484395042335,0.027222385539442,10
"5","Cayley",0.1,0.819119954165629,0.810905434376321,0.00821451978930798,0.818750356735253,0.801079853731041,0.017670503004212,10
"6","Cayley",0.1,0.511825513476765,0.657913762338628,-0.146088248861863,0.454799396122383,0.621679597852498,-0.166880201730115,10
"7","Cayley",0.1,0.664712069772404,0.670777672792682,-0.00606560302027792,0.380900699118977,0.634521396733667,-0.25362069761469,10
"8","Cayley",0,0.370818297226646,0.461116217722861,-0.090297920496215,0.331974204320428,0.393897458384036,-0.061923254063608,10
"9","Cayley",0.1,0.587991130251466,0.700940550027164,-0.112949419775698,0.564666788346881,0.642908550366612,-0.078241762019731,10
"10","Cayley",0,0.771585760854885,0.975079054282442,-0.203493293427557,0.700419979368927,0.921881780469312,-0.221461801100385,10
"11","Cayley",0.1,0.984782265688396,1.04206563809629,-0.0572833724078941,0.880099462325931,0.987478756744235,-0.107379294418304,10
"12","Cayley",0.1,0.579727216739212,0.499532392106479,0.080194824632733,0.58104782207562,0.548438658279617,0.032609163796003,10
"13","Cayley",0.1,0.399741945575094,0.122633663389331,0.277108282185763,0.342782331441366,0.200004552972131,0.142777778469235,10
"14","Cayley",0.1,0.481141895707002,0.539462714945931,-0.058320819238929,0.400419626251975,0.505691005968332,-0.105271379716357,10
"15","Cayley",0,0.595887448715064,0.665236372558029,-0.069348923842965,0.496349015230453,0.629719212356951,-0.133370197126498,10
"16","Cayley",0.2,0.729021906798309,0.803740049546127,-0.074718142747818,0.711779999011146,0.768561569581469,-0.0567815705703231,10
"17","Cayley",0.1,0.303936992836804,0.259545185806854,0.04439180702995,0.404849186841496,0.350628386020522,0.054220800820974,10
"18","Cayley",0,0.325851872709485,0.523873842661852,-0.198021969952367,0.290880146604696,0.43759569456064,-0.146715547955944,10
"19","Cayley",0,0.220950134358776,0.348443098891617,-0.127492964532841,0.177746329000333,0.255285129441113,-0.07753880044078,10
"20","Cayley",0.1,0.78071090055601,0.950247289240262,-0.169536388684252,0.70368512581736,0.827542752434992,-0.123857626617632,10
"21","Cayley",0,0.663377084886775,0.653050146313642,0.010326938573133,0.535301153744011,0.583068790724002,-0.047767636979991,10
"22","Cayley",0.1,0.939866493268926,0.930261742734725,0.00960475053420107,0.904097108720333,0.951733338435642,-0.047636229715309,10
"23","Cayley",0,0.645838453210356,0.894122156134154,-0.248283702923798,0.582637517753331,0.81906286766643,-0.236425349913099,10
"24","Cayley",0,0.577589809703745,0.612687962661772,-0.035098152958027,0.525284100418618,0.600747699446547,-0.0754635990279291,10
"25","Cayley",0,0.48940848824437,0.342441984034495,0.146966504209875,0.47385856465675,0.327719615972716,0.146138948684034,10
"26","Cayley",0,0.940339050929373,0.986759298539841,-0.046420247610468,0.876876711394669,0.960463303540467,-0.083586592145798,10
"27","Cayley",0,0.326829460190068,0.723158097169919,-0.396328636979851,0.235072044587235,0.440964037018518,-0.205891992431283,10
"28","Cayley",0,0.474912733380039,0.477927663763046,-0.00301493038300704,0.31458865972865,0.367658118768364,-0.053069459039714,10
"29","Cayley",0.1,0.129374336661199,0.595883308679337,-0.466508972018138,0.198506524311782,0.13797052666261,0.060535997649172,10
"30","Cayley",0,0.4683898017799,0.595329728790676,-0.126939927010776,0.367097151508351,0.521449970869121,-0.15435281936077,10
